time,v(Vout),v(V1)
8.045E-08,0.503069949,0.51
8.055E-08,0.503072566,0.51
8.065E-08,0.503075183,0.51
8.075E-08,0.503077799,0.51
8.085E-08,0.503080414,0.51
8.095E-08,0.503083028,0.51
8.105E-08,0.503085641,0.51
8.115E-08,0.503088253,0.51
8.125E-08,0.503090864,0.51
8.135E-08,0.503093475,0.51
8.145E-08,0.503096085,0.51
8.155E-08,0.503098693,0.51
8.165E-08,0.503101301,0.51
8.175E-08,0.503103908,0.51
8.185E-08,0.503106514,0.51
8.195E-08,0.50310912,0.51
8.205E-08,0.503111724,0.51
8.215E-08,0.503114328,0.51
8.225E-08,0.50311693,0.51
8.235E-08,0.503119532,0.51
8.245E-08,0.503122133,0.51
8.255E-08,0.503124733,0.51
8.265E-08,0.503127332,0.51
8.275E-08,0.50312993,0.51
8.285E-08,0.503132528,0.51
8.295E-08,0.503135125,0.51
8.305E-08,0.50313772,0.51
8.315E-08,0.503140315,0.51
8.325E-08,0.503142909,0.51
8.335E-08,0.503145502,0.51
8.345E-08,0.503148095,0.51
8.355E-08,0.503150686,0.51
8.365E-08,0.503153277,0.51
8.375E-08,0.503155866,0.51
8.385E-08,0.503158455,0.51
8.395E-08,0.503161043,0.51
8.405E-08,0.50316363,0.51
8.415E-08,0.503166216,0.51
8.425E-08,0.503168802,0.51
8.435E-08,0.503171386,0.51
8.445E-08,0.50317397,0.51
8.455E-08,0.503176553,0.51
8.465E-08,0.503179135,0.51
8.475E-08,0.503181716,0.51
8.485E-08,0.503184296,0.51
8.495E-08,0.503186876,0.51
8.505E-08,0.503189454,0.51
8.515E-08,0.503192032,0.51
8.525E-08,0.503194609,0.51
8.535E-08,0.503197185,0.51
8.545E-08,0.50319976,0.51
8.555E-08,0.503202335,0.51
8.565E-08,0.503204908,0.51
8.575E-08,0.503207481,0.51
8.585E-08,0.503210052,0.51
8.595E-08,0.503212623,0.51
8.605E-08,0.503215194,0.51
8.615E-08,0.503217763,0.51
8.625E-08,0.503220331,0.51
8.635E-08,0.503222899,0.51
8.645E-08,0.503225466,0.51
8.655E-08,0.503228032,0.51
8.665E-08,0.503230597,0.51
8.675E-08,0.503233161,0.51
8.685E-08,0.503235724,0.51
8.695E-08,0.503238287,0.51
8.705E-08,0.503240849,0.51
8.715E-08,0.503243409,0.51
8.725E-08,0.503245969,0.51
8.735E-08,0.503248529,0.51
8.745E-08,0.503251087,0.51
8.755E-08,0.503253645,0.51
8.765E-08,0.503256201,0.51
8.775E-08,0.503258757,0.51
8.785E-08,0.503261312,0.51
8.795E-08,0.503263866,0.51
8.805E-08,0.50326642,0.51
8.815E-08,0.503268972,0.51
8.825E-08,0.503271524,0.51
8.835E-08,0.503274075,0.51
8.845E-08,0.503276625,0.51
8.855E-08,0.503279174,0.51
8.865E-08,0.503281723,0.51
8.875E-08,0.50328427,0.51
8.885E-08,0.503286817,0.51
8.895E-08,0.503289363,0.51
8.905E-08,0.503291908,0.51
8.915E-08,0.503294452,0.51
8.925E-08,0.503296996,0.51
8.935E-08,0.503299538,0.51
8.945E-08,0.50330208,0.51
8.955E-08,0.503304621,0.51
8.965E-08,0.503307161,0.51
8.975E-08,0.5033097,0.51
8.985E-08,0.503312239,0.51
8.995E-08,0.503314777,0.51
9.005E-08,0.503317314,0.51
9.015E-08,0.50331985,0.51
9.025E-08,0.503322385,0.51
9.035E-08,0.503324919,0.51
9.045E-08,0.503327453,0.51
9.055E-08,0.503329986,0.51
9.065E-08,0.503332518,0.51
9.075E-08,0.503335049,0.51
9.085E-08,0.503337579,0.51
9.095E-08,0.503340109,0.51
9.105E-08,0.503342637,0.51
9.115E-08,0.503345165,0.51
9.125E-08,0.503347692,0.51
9.135E-08,0.503350219,0.51
9.145E-08,0.503352744,0.51
9.155E-08,0.503355269,0.51
9.165E-08,0.503357792,0.51
9.175E-08,0.503360315,0.51
9.185E-08,0.503362838,0.51
9.195E-08,0.503365359,0.51
9.205E-08,0.50336788,0.51
9.215E-08,0.503370399,0.51
9.225E-08,0.503372918,0.51
9.235E-08,0.503375437,0.51
9.245E-08,0.503377954,0.51
9.255E-08,0.50338047,0.51
9.265E-08,0.503382986,0.51
9.275E-08,0.503385501,0.51
9.285E-08,0.503388015,0.51
9.295E-08,0.503390529,0.51
9.305E-08,0.503393041,0.51
9.315E-08,0.503395553,0.51
9.325E-08,0.503398064,0.51
9.335E-08,0.503400574,0.51
9.345E-08,0.503403083,0.51
9.355E-08,0.503405592,0.51
9.365E-08,0.503408099,0.51
9.375E-08,0.503410606,0.51
9.385E-08,0.503413112,0.51
9.395E-08,0.503415618,0.51
9.405E-08,0.503418122,0.51
9.415E-08,0.503420626,0.51
9.425E-08,0.503423129,0.51
9.435E-08,0.503425631,0.51
9.445E-08,0.503428132,0.51
9.455E-08,0.503430633,0.51
9.465E-08,0.503433132,0.51
9.475E-08,0.503435631,0.51
9.485E-08,0.503438129,0.51
9.495E-08,0.503440627,0.51
9.505E-08,0.503443123,0.51
9.515E-08,0.503445619,0.51
9.525E-08,0.503448114,0.51
9.535E-08,0.503450608,0.51
9.545E-08,0.503453101,0.51
9.555E-08,0.503455594,0.51
9.565E-08,0.503458086,0.51
9.575E-08,0.503460577,0.51
9.585E-08,0.503463067,0.51
9.595E-08,0.503465556,0.51
9.605E-08,0.503468045,0.51
9.615E-08,0.503470533,0.51
9.625E-08,0.50347302,0.51
9.635E-08,0.503475506,0.51
9.645E-08,0.503477991,0.51
9.655E-08,0.503480476,0.51
9.665E-08,0.50348296,0.51
9.675E-08,0.503485443,0.51
9.685E-08,0.503487925,0.51
9.695E-08,0.503490407,0.51
9.705E-08,0.503492888,0.51
9.715E-08,0.503495367,0.51
9.725E-08,0.503497847,0.51
9.735E-08,0.503500325,0.51
9.745E-08,0.503502803,0.51
9.755E-08,0.503505279,0.51
9.765E-08,0.503507755,0.51
9.775E-08,0.503510231,0.51
9.785E-08,0.503512705,0.51
9.795E-08,0.503515179,0.51
9.805E-08,0.503517652,0.51
9.815E-08,0.503520124,0.51
9.825E-08,0.503522595,0.51
9.835E-08,0.503525065,0.51
9.845E-08,0.503527535,0.51
9.855E-08,0.503530004,0.51
9.865E-08,0.503532472,0.51
9.875E-08,0.50353494,0.51
9.885E-08,0.503537406,0.51
9.895E-08,0.503539872,0.51
9.905E-08,0.503542337,0.51
9.915E-08,0.503544802,0.51
9.925E-08,0.503547265,0.51
9.935E-08,0.503549728,0.51
9.945E-08,0.50355219,0.51
9.955E-08,0.503554651,0.51
9.965E-08,0.503557111,0.51
9.975E-08,0.503559571,0.51
9.985E-08,0.50356203,0.51
9.995E-08,0.503564488,0.51
1.0005E-07,0.503566945,0.51
1.0015E-07,0.503569402,0.51
1.0025E-07,0.503571857,0.51
1.0035E-07,0.503574312,0.51
1.0045E-07,0.503576767,0.51
1.0055E-07,0.50357922,0.51
1.0065E-07,0.503581673,0.51
1.0075E-07,0.503584125,0.51
1.0085E-07,0.503586576,0.51
1.0095E-07,0.503589026,0.51
1.0105E-07,0.503591476,0.51
1.0115E-07,0.503593924,0.51
1.0125E-07,0.503596372,0.51
1.0135E-07,0.50359882,0.51
1.0145E-07,0.503601266,0.51
1.0155E-07,0.503603712,0.51
1.0165E-07,0.503606157,0.51
1.0175E-07,0.503608601,0.51
1.0185E-07,0.503611044,0.51
1.0195E-07,0.503613487,0.51
1.0205E-07,0.503615929,0.51
1.0215E-07,0.50361837,0.51
1.0225E-07,0.50362081,0.51
1.0235E-07,0.50362325,0.51
1.0245E-07,0.503625689,0.51
1.0255E-07,0.503628127,0.51
1.0265E-07,0.503630564,0.51
1.0275E-07,0.503633001,0.51
1.0285E-07,0.503635436,0.51
1.0295E-07,0.503637871,0.51
1.0305E-07,0.503640305,0.51
1.0315E-07,0.503642739,0.51
1.0325E-07,0.503645172,0.51
1.0335E-07,0.503647603,0.51
1.0345E-07,0.503650035,0.51
1.0355E-07,0.503652465,0.51
1.0365E-07,0.503654895,0.51
1.0375E-07,0.503657323,0.51
1.0385E-07,0.503659752,0.51
1.0395E-07,0.503662179,0.51
1.0405E-07,0.503664605,0.51
1.0415E-07,0.503667031,0.51
1.0425E-07,0.503669456,0.51
1.0435E-07,0.503671881,0.51
1.0445E-07,0.503674304,0.51
1.0455E-07,0.503676727,0.51
1.0465E-07,0.503679149,0.51
1.0475E-07,0.50368157,0.51
1.0485E-07,0.503683991,0.51
1.0495E-07,0.50368641,0.51
1.0505E-07,0.503688829,0.51
1.0515E-07,0.503691248,0.51
1.0525E-07,0.503693665,0.51
1.0535E-07,0.503696082,0.51
1.0545E-07,0.503698498,0.51
1.0555E-07,0.503700913,0.51
1.0565E-07,0.503703327,0.51
1.0575E-07,0.503705741,0.51
1.0585E-07,0.503708154,0.51
1.0595E-07,0.503710566,0.51
1.0605E-07,0.503712977,0.51
1.0615E-07,0.503715388,0.51
1.0625E-07,0.503717798,0.51
1.0635E-07,0.503720207,0.51
1.0645E-07,0.503722616,0.51
1.0655E-07,0.503725023,0.51
1.0665E-07,0.50372743,0.51
1.0675E-07,0.503729836,0.51
1.0685E-07,0.503732242,0.51
1.0695E-07,0.503734646,0.51
1.0705E-07,0.50373705,0.51
1.0715E-07,0.503739453,0.51
1.0725E-07,0.503741856,0.51
1.0735E-07,0.503744257,0.51
1.0745E-07,0.503746658,0.51
1.0755E-07,0.503749058,0.51
1.0765E-07,0.503751457,0.51
1.0775E-07,0.503753856,0.51
1.0785E-07,0.503756254,0.51
1.0795E-07,0.503758651,0.51
1.0805E-07,0.503761047,0.51
1.0815E-07,0.503763443,0.51
1.0825E-07,0.503765838,0.51
1.0835E-07,0.503768232,0.51
1.0845E-07,0.503770625,0.51
1.0855E-07,0.503773018,0.51
1.0865E-07,0.50377541,0.51
1.0875E-07,0.503777801,0.51
1.0885E-07,0.503780191,0.51
1.0895E-07,0.503782581,0.51
1.0905E-07,0.50378497,0.51
1.0915E-07,0.503787358,0.51
1.0925E-07,0.503789745,0.51
1.0935E-07,0.503792132,0.51
1.0945E-07,0.503794518,0.51
1.0955E-07,0.503796903,0.51
1.0965E-07,0.503799287,0.51
1.0975E-07,0.503801671,0.51
1.0985E-07,0.503804054,0.51
1.0995E-07,0.503806436,0.51
1.1005E-07,0.503808817,0.51
1.1015E-07,0.503811198,0.51
1.1025E-07,0.503813578,0.51
1.1035E-07,0.503815957,0.51
1.1045E-07,0.503818336,0.51
1.1055E-07,0.503820713,0.51
1.1065E-07,0.50382309,0.51
1.1075E-07,0.503825467,0.51
1.1085E-07,0.503827842,0.51
1.1095E-07,0.503830217,0.51
1.1105E-07,0.503832591,0.51
1.1115E-07,0.503834964,0.51
1.1125E-07,0.503837336,0.51
1.1135E-07,0.503839708,0.51
1.1145E-07,0.503842079,0.51
1.1155E-07,0.50384445,0.51
1.1165E-07,0.503846819,0.51
1.1175E-07,0.503849188,0.51
1.1185E-07,0.503851556,0.51
1.1195E-07,0.503853923,0.51
1.1205E-07,0.50385629,0.51
1.1215E-07,0.503858656,0.51
1.1225E-07,0.503861021,0.51
1.1235E-07,0.503863385,0.51
1.1245E-07,0.503865749,0.51
1.1255E-07,0.503868112,0.51
1.1265E-07,0.503870474,0.51
1.1275E-07,0.503872835,0.51
1.1285E-07,0.503875196,0.51
1.1295E-07,0.503877556,0.51
1.1305E-07,0.503879915,0.51
1.1315E-07,0.503882274,0.51
1.1325E-07,0.503884631,0.51
1.1335E-07,0.503886988,0.51
1.1345E-07,0.503889345,0.51
1.1355E-07,0.5038917,0.51
1.1365E-07,0.503894055,0.51
1.1375E-07,0.503896409,0.51
1.1385E-07,0.503898762,0.51
1.1395E-07,0.503901115,0.51
1.1405E-07,0.503903467,0.51
1.1415E-07,0.503905818,0.51
1.1425E-07,0.503908168,0.51
1.1435E-07,0.503910518,0.51
1.1445E-07,0.503912867,0.51
1.1455E-07,0.503915215,0.51
1.1465E-07,0.503917563,0.51
1.1475E-07,0.503919909,0.51
1.1485E-07,0.503922255,0.51
1.1495E-07,0.503924601,0.51
1.1505E-07,0.503926945,0.51
1.1515E-07,0.503929289,0.51
1.1525E-07,0.503931632,0.51
1.1535E-07,0.503933974,0.51
1.1545E-07,0.503936316,0.51
1.1555E-07,0.503938657,0.51
1.1565E-07,0.503940997,0.51
1.1575E-07,0.503943336,0.51
1.1585E-07,0.503945675,0.51
1.1595E-07,0.503948013,0.51
1.1605E-07,0.50395035,0.51
1.1615E-07,0.503952687,0.51
1.1625E-07,0.503955023,0.51
1.1635E-07,0.503957358,0.51
1.1645E-07,0.503959692,0.51
1.1655E-07,0.503962026,0.51
1.1665E-07,0.503964358,0.51
1.1675E-07,0.503966691,0.51
1.1685E-07,0.503969022,0.51
1.1695E-07,0.503971353,0.51
1.1705E-07,0.503973683,0.51
1.1715E-07,0.503976012,0.51
1.1725E-07,0.50397834,0.51
1.1735E-07,0.503980668,0.51
1.1745E-07,0.503982995,0.51
1.1755E-07,0.503985322,0.51
1.1765E-07,0.503987647,0.51
1.1775E-07,0.503989972,0.51
1.1785E-07,0.503992296,0.51
1.1795E-07,0.50399462,0.51
1.1805E-07,0.503996942,0.51
1.1815E-07,0.503999264,0.51
1.1825E-07,0.504001586,0.51
1.1835E-07,0.504003906,0.51
1.1845E-07,0.504006226,0.51
1.1855E-07,0.504008545,0.51
1.1865E-07,0.504010863,0.51
1.1875E-07,0.504013181,0.51
1.1885E-07,0.504015498,0.51
1.1895E-07,0.504017814,0.51
1.1905E-07,0.50402013,0.51
1.1915E-07,0.504022444,0.51
1.1925E-07,0.504024758,0.51
1.1935E-07,0.504027072,0.51
1.1945E-07,0.504029384,0.51
1.1955E-07,0.504031696,0.51
1.1965E-07,0.504034007,0.51
1.1975E-07,0.504036318,0.51
1.1985E-07,0.504038628,0.51
1.1995E-07,0.504040937,0.51
1.2005E-07,0.504043245,0.51
1.2015E-07,0.504045552,0.51
1.2025E-07,0.504047859,0.51
1.2035E-07,0.504050165,0.51
1.2045E-07,0.504052471,0.51
1.2055E-07,0.504054775,0.51
1.2065E-07,0.504057079,0.51
1.2075E-07,0.504059383,0.51
1.2085E-07,0.504061685,0.51
1.2095E-07,0.504063987,0.51
1.2105E-07,0.504066288,0.51
1.2115E-07,0.504068588,0.51
1.2125E-07,0.504070888,0.51
1.2135E-07,0.504073187,0.51
1.2145E-07,0.504075485,0.51
1.2155E-07,0.504077783,0.51
1.2165E-07,0.50408008,0.51
1.2175E-07,0.504082376,0.51
1.2185E-07,0.504084671,0.51
1.2195E-07,0.504086966,0.51
1.2205E-07,0.50408926,0.51
1.2215E-07,0.504091553,0.51
1.2225E-07,0.504093845,0.51
1.2235E-07,0.504096137,0.51
1.2245E-07,0.504098428,0.51
1.2255E-07,0.504100719,0.51
1.2265E-07,0.504103008,0.51
1.2275E-07,0.504105297,0.51
1.2285E-07,0.504107585,0.51
1.2295E-07,0.504109873,0.51
1.2305E-07,0.50411216,0.51
1.2315E-07,0.504114446,0.51
1.2325E-07,0.504116731,0.51
1.2335E-07,0.504119016,0.51
1.2345E-07,0.5041213,0.51
1.2355E-07,0.504123583,0.51
1.2365E-07,0.504125866,0.51
1.2375E-07,0.504128147,0.51
1.2385E-07,0.504130428,0.51
1.2395E-07,0.504132709,0.51
1.2405E-07,0.504134989,0.51
1.2415E-07,0.504137268,0.51
1.2425E-07,0.504139546,0.51
1.2435E-07,0.504141823,0.51
1.2445E-07,0.5041441,0.51
1.2455E-07,0.504146376,0.51
1.2465E-07,0.504148652,0.51
1.2475E-07,0.504150926,0.51
1.2485E-07,0.5041532,0.51
1.2495E-07,0.504155474,0.51
1.2505E-07,0.504157746,0.51
1.2515E-07,0.504160018,0.51
1.2525E-07,0.504162289,0.51
1.2535E-07,0.50416456,0.51
1.2545E-07,0.50416683,0.51
1.2555E-07,0.504169099,0.51
1.2565E-07,0.504171367,0.51
1.2575E-07,0.504173635,0.51
1.2585E-07,0.504175902,0.51
1.2595E-07,0.504178168,0.51
1.2605E-07,0.504180433,0.51
1.2615E-07,0.504182698,0.51
1.2625E-07,0.504184962,0.51
1.2635E-07,0.504187226,0.51
1.2645E-07,0.504189488,0.51
1.2655E-07,0.50419175,0.51
1.2665E-07,0.504194012,0.51
1.2675E-07,0.504196272,0.51
1.2685E-07,0.504198532,0.51
1.2695E-07,0.504200791,0.51
1.2705E-07,0.50420305,0.51
1.2715E-07,0.504205308,0.51
1.2725E-07,0.504207565,0.51
1.2735E-07,0.504209821,0.51
1.2745E-07,0.504212077,0.51
1.2755E-07,0.504214332,0.51
1.2765E-07,0.504216586,0.51
1.2775E-07,0.50421884,0.51
1.2785E-07,0.504221092,0.51
1.2795E-07,0.504223345,0.51
1.2805E-07,0.504225596,0.51
1.2815E-07,0.504227847,0.51
1.2825E-07,0.504230097,0.51
1.2835E-07,0.504232346,0.51
1.2845E-07,0.504234595,0.51
1.2855E-07,0.504236843,0.51
1.2865E-07,0.50423909,0.51
1.2875E-07,0.504241337,0.51
1.2885E-07,0.504243582,0.51
1.2895E-07,0.504245828,0.51
1.2905E-07,0.504248072,0.51
1.2915E-07,0.504250316,0.51
1.2925E-07,0.504252559,0.51
1.2935E-07,0.504254801,0.51
1.2945E-07,0.504257043,0.51
1.2955E-07,0.504259284,0.51
1.2965E-07,0.504261524,0.51
1.2975E-07,0.504263764,0.51
1.2985E-07,0.504266003,0.51
1.2995E-07,0.504268241,0.51
1.3005E-07,0.504270478,0.51
1.3015E-07,0.504272715,0.51
1.3025E-07,0.504274951,0.51
1.3035E-07,0.504277186,0.51
1.3045E-07,0.504279421,0.51
1.3055E-07,0.504281655,0.51
1.3065E-07,0.504283888,0.51
1.3075E-07,0.504286121,0.51
1.3085E-07,0.504288353,0.51
1.3095E-07,0.504290584,0.51
1.3105E-07,0.504292815,0.51
1.3115E-07,0.504295044,0.51
1.3125E-07,0.504297274,0.51
1.3135E-07,0.504299502,0.51
1.3145E-07,0.50430173,0.51
1.3155E-07,0.504303957,0.51
1.3165E-07,0.504306183,0.51
1.3175E-07,0.504308409,0.51
1.3185E-07,0.504310634,0.51
1.3195E-07,0.504312858,0.51
1.3205E-07,0.504315082,0.51
1.3215E-07,0.504317304,0.51
1.3225E-07,0.504319527,0.51
1.3235E-07,0.504321748,0.51
1.3245E-07,0.504323969,0.51
1.3255E-07,0.504326189,0.51
1.3265E-07,0.504328409,0.51
1.3275E-07,0.504330627,0.51
1.3285E-07,0.504332845,0.51
1.3295E-07,0.504335063,0.51
1.3305E-07,0.504337279,0.51
1.3315E-07,0.504339495,0.51
1.3325E-07,0.504341711,0.51
1.3335E-07,0.504343925,0.51
1.3345E-07,0.504346139,0.51
1.3355E-07,0.504348352,0.51
1.3365E-07,0.504350565,0.51
1.3375E-07,0.504352777,0.51
1.3385E-07,0.504354988,0.51
1.3395E-07,0.504357198,0.51
1.3405E-07,0.504359408,0.51
1.3415E-07,0.504361617,0.51
1.3425E-07,0.504363825,0.51
1.3435E-07,0.504366033,0.51
1.3445E-07,0.50436824,0.51
1.3455E-07,0.504370446,0.51
1.3465E-07,0.504372652,0.51
1.3475E-07,0.504374857,0.51
1.3485E-07,0.504377061,0.51
1.3495E-07,0.504379265,0.51
1.3505E-07,0.504381468,0.51
1.3515E-07,0.50438367,0.51
1.3525E-07,0.504385872,0.51
1.3535E-07,0.504388072,0.51
1.3545E-07,0.504390273,0.51
1.3555E-07,0.504392472,0.51
1.3565E-07,0.504394671,0.51
1.3575E-07,0.504396869,0.51
1.3585E-07,0.504399066,0.51
1.3595E-07,0.504401263,0.51
1.3605E-07,0.504403459,0.51
1.3615E-07,0.504405654,0.51
1.3625E-07,0.504407849,0.51
1.3635E-07,0.504410043,0.51
1.3645E-07,0.504412236,0.51
1.3655E-07,0.504414429,0.51
1.3665E-07,0.504416621,0.51
1.3675E-07,0.504418812,0.51
1.3685E-07,0.504421003,0.51
1.3695E-07,0.504423193,0.51
1.3705E-07,0.504425382,0.51
1.3715E-07,0.50442757,0.51
1.3725E-07,0.504429758,0.51
1.3735E-07,0.504431945,0.51
1.3745E-07,0.504434132,0.51
1.3755E-07,0.504436318,0.51
1.3765E-07,0.504438503,0.51
1.3775E-07,0.504440687,0.51
1.3785E-07,0.504442871,0.51
1.3795E-07,0.504445054,0.51
1.3805E-07,0.504447236,0.51
1.3815E-07,0.504449418,0.51
1.3825E-07,0.504451599,0.51
1.3835E-07,0.50445378,0.51
1.3845E-07,0.504455959,0.51
1.3855E-07,0.504458138,0.51
1.3865E-07,0.504460317,0.51
1.3875E-07,0.504462494,0.51
1.3885E-07,0.504464671,0.51
1.3895E-07,0.504466848,0.51
1.3905E-07,0.504469023,0.51
1.3915E-07,0.504471198,0.51
1.3925E-07,0.504473372,0.51
1.3935E-07,0.504475546,0.51
1.3945E-07,0.504477719,0.51
1.3955E-07,0.504479891,0.51
1.3965E-07,0.504482063,0.51
1.3975E-07,0.504484233,0.51
1.3985E-07,0.504486404,0.51
1.3995E-07,0.504488573,0.51
1.4005E-07,0.504490742,0.51
1.4015E-07,0.50449291,0.51
1.4025E-07,0.504495078,0.51
1.4035E-07,0.504497244,0.51
1.4045E-07,0.504499411,0.51
1.4055E-07,0.504501576,0.51
1.4065E-07,0.504503741,0.51
1.4075E-07,0.504505905,0.51
1.4085E-07,0.504508068,0.51
1.4095E-07,0.504510231,0.51
1.4105E-07,0.504512393,0.51
1.4115E-07,0.504514555,0.51
1.4125E-07,0.504516715,0.51
1.4135E-07,0.504518875,0.51
1.4145E-07,0.504521035,0.51
1.4155E-07,0.504523194,0.51
1.4165E-07,0.504525352,0.51
1.4175E-07,0.504527509,0.51
1.4185E-07,0.504529666,0.51
1.4195E-07,0.504531822,0.51
1.4205E-07,0.504533977,0.51
1.4215E-07,0.504536132,0.51
1.4225E-07,0.504538286,0.51
1.4235E-07,0.504540439,0.51
1.4245E-07,0.504542592,0.51
1.4255E-07,0.504544744,0.51
1.4265E-07,0.504546895,0.51
1.4275E-07,0.504549046,0.51
1.4285E-07,0.504551196,0.51
1.4295E-07,0.504553345,0.51
1.4305E-07,0.504555494,0.51
1.4315E-07,0.504557642,0.51
1.4325E-07,0.504559789,0.51
1.4335E-07,0.504561936,0.51
1.4345E-07,0.504564082,0.51
1.4355E-07,0.504566227,0.51
1.4365E-07,0.504568372,0.51
1.4375E-07,0.504570516,0.51
1.4385E-07,0.504572659,0.51
1.4395E-07,0.504574802,0.51
1.4405E-07,0.504576944,0.51
1.4415E-07,0.504579085,0.51
1.4425E-07,0.504581226,0.51
1.4435E-07,0.504583366,0.51
1.4445E-07,0.504585505,0.51
1.4455E-07,0.504587644,0.51
1.4465E-07,0.504589782,0.51
1.4475E-07,0.504591919,0.51
1.4485E-07,0.504594055,0.51
1.4495E-07,0.504596191,0.51
1.4505E-07,0.504598327,0.51
1.4515E-07,0.504600461,0.51
1.4525E-07,0.504602595,0.51
1.4535E-07,0.504604729,0.51
1.4545E-07,0.504606861,0.51
1.4555E-07,0.504608993,0.51
1.4565E-07,0.504611125,0.51
1.4575E-07,0.504613255,0.51
1.4585E-07,0.504615385,0.51
1.4595E-07,0.504617515,0.51
1.4605E-07,0.504619643,0.51
1.4615E-07,0.504621771,0.51
1.4625E-07,0.504623899,0.51
1.4635E-07,0.504626025,0.51
1.4645E-07,0.504628151,0.51
1.4655E-07,0.504630277,0.51
1.4665E-07,0.504632401,0.51
1.4675E-07,0.504634525,0.51
1.4685E-07,0.504636649,0.51
1.4695E-07,0.504638771,0.51
1.4705E-07,0.504640893,0.51
1.4715E-07,0.504643015,0.51
1.4725E-07,0.504645136,0.51
1.4735E-07,0.504647256,0.51
1.4745E-07,0.504649375,0.51
1.4755E-07,0.504651494,0.51
1.4765E-07,0.504653612,0.51
1.4775E-07,0.504655729,0.51
1.4785E-07,0.504657846,0.51
1.4795E-07,0.504659962,0.51
1.4805E-07,0.504662077,0.51
1.4815E-07,0.504664192,0.51
1.4825E-07,0.504666306,0.51
1.4835E-07,0.50466842,0.51
1.4845E-07,0.504670533,0.51
1.4855E-07,0.504672645,0.51
1.4865E-07,0.504674756,0.51
1.4875E-07,0.504676867,0.51
1.4885E-07,0.504678977,0.51
1.4895E-07,0.504681087,0.51
1.4905E-07,0.504683196,0.51
1.4915E-07,0.504685304,0.51
1.4925E-07,0.504687411,0.51
1.4935E-07,0.504689518,0.51
1.4945E-07,0.504691624,0.51
1.4955E-07,0.50469373,0.51
1.4965E-07,0.504695835,0.51
1.4975E-07,0.504697939,0.51
1.4985E-07,0.504700043,0.51
1.4995E-07,0.504702146,0.51
1.5005E-07,0.504704248,0.51
1.5015E-07,0.50470635,0.51
1.5025E-07,0.504708451,0.51
1.5035E-07,0.504710551,0.51
1.5045E-07,0.504712651,0.51
1.5055E-07,0.50471475,0.51
1.5065E-07,0.504716848,0.51
1.5075E-07,0.504718946,0.51
1.5085E-07,0.504721043,0.51
1.5095E-07,0.504723139,0.51
1.5105E-07,0.504725235,0.51
1.5115E-07,0.50472733,0.51
1.5125E-07,0.504729424,0.51
1.5135E-07,0.504731518,0.51
1.5145E-07,0.504733611,0.51
1.5155E-07,0.504735704,0.51
1.5165E-07,0.504737796,0.51
1.5175E-07,0.504739887,0.51
1.5185E-07,0.504741977,0.51
1.5195E-07,0.504744067,0.51
1.5205E-07,0.504746156,0.51
1.5215E-07,0.504748245,0.51
1.5225E-07,0.504750333,0.51
1.5235E-07,0.50475242,0.51
1.5245E-07,0.504754507,0.51
1.5255E-07,0.504756593,0.51
1.5265E-07,0.504758678,0.51
1.5275E-07,0.504760763,0.51
1.5285E-07,0.504762847,0.51
1.5295E-07,0.50476493,0.51
1.5305E-07,0.504767013,0.51
1.5315E-07,0.504769095,0.51
1.5325E-07,0.504771176,0.51
1.5335E-07,0.504773257,0.51
1.5345E-07,0.504775337,0.51
1.5355E-07,0.504777417,0.51
1.5365E-07,0.504779495,0.51
1.5375E-07,0.504781574,0.51
1.5385E-07,0.504783651,0.51
1.5395E-07,0.504785728,0.51
1.5405E-07,0.504787804,0.51
1.5415E-07,0.50478988,0.51
1.5425E-07,0.504791955,0.51
1.5435E-07,0.504794029,0.51
1.5445E-07,0.504796103,0.51
1.5455E-07,0.504798176,0.51
1.5465E-07,0.504800248,0.51
1.5475E-07,0.50480232,0.51
1.5485E-07,0.504804391,0.51
1.5495E-07,0.504806461,0.51
1.5505E-07,0.504808531,0.51
1.5515E-07,0.5048106,0.51
1.5525E-07,0.504812669,0.51
1.5535E-07,0.504814736,0.51
1.5545E-07,0.504816804,0.51
1.5555E-07,0.50481887,0.51
1.5565E-07,0.504820936,0.51
1.5575E-07,0.504823001,0.51
1.5585E-07,0.504825066,0.51
1.5595E-07,0.50482713,0.51
1.5605E-07,0.504829193,0.51
1.5615E-07,0.504831256,0.51
1.5625E-07,0.504833318,0.51
1.5635E-07,0.504835379,0.51
1.5645E-07,0.50483744,0.51
1.5655E-07,0.5048395,0.51
1.5665E-07,0.50484156,0.51
1.5675E-07,0.504843618,0.51
1.5685E-07,0.504845677,0.51
1.5695E-07,0.504847734,0.51
1.5705E-07,0.504849791,0.51
1.5715E-07,0.504851847,0.51
1.5725E-07,0.504853903,0.51
1.5735E-07,0.504855958,0.51
1.5745E-07,0.504858012,0.51
1.5755E-07,0.504860066,0.51
1.5765E-07,0.504862119,0.51
1.5775E-07,0.504864171,0.51
1.5785E-07,0.504866223,0.51
1.5795E-07,0.504868274,0.51
1.5805E-07,0.504870325,0.51
1.5815E-07,0.504872375,0.51
1.5825E-07,0.504874424,0.51
1.5835E-07,0.504876472,0.51
1.5845E-07,0.50487852,0.51
1.5855E-07,0.504880568,0.51
1.5865E-07,0.504882614,0.51
1.5875E-07,0.50488466,0.51
1.5885E-07,0.504886706,0.51
1.5895E-07,0.504888751,0.51
1.5905E-07,0.504890795,0.51
